token_id,T0,T1,T2,T3,T4,T0%,T1%,T2%,T3%,T4%
16039,0,0,0,9,0,0.0,0.0,0.0,0.03612136779579387,0.0
16376,0,0,0,8,0,0.0,0.0,0.0,0.032107882485150105,0.0
16764,0,0,0,8,0,0.0,0.0,0.0,0.032107882485150105,0.0
17011,7,0,0,0,0,0.029740408718188387,0.0,0.0,0.0,0.0
17089,0,0,6,0,0,0.0,0.0,0.041794371691278906,0.0,0.0
17269,0,0,86,0,0,0.0,0.0,0.599052660908331,0.0,0.0
17278,12,0,0,0,0,0.05098355780260866,0.0,0.0,0.0,0.0
17373,0,0,0,6,0,0.0,0.0,0.0,0.02408091186386258,0.0
17575,0,0,0,16,31,0.0,0.0,0.0,0.06421576497030021,0.13324736728992048
17724,0,0,0,0,9,0.0,0.0,0.0,0.0,0.03868471953578336
17799,0,0,12,0,0,0.0,0.0,0.08358874338255781,0.0,0.0
18093,0,0,0,0,9,0.0,0.0,0.0,0.0,0.03868471953578336
18100,0,0,0,23,0,0.0,0.0,0.0,0.09231016214480654,0.0
18202,0,0,0,76,0,0.0,0.0,0.0,0.305024883608926,0.0
18205,0,0,21,0,0,0.0,0.0,0.1462803009194762,0.0,0.0
18225,0,0,0,12,0,0.0,0.0,0.0,0.04816182372772516,0.0
18313,0,0,0,27,0,0.0,0.0,0.0,0.1083641033873816,0.0
18343,0,0,0,0,7,0.0,0.0,0.0,0.0,0.030088115194498173
18620,0,0,0,6,0,0.0,0.0,0.0,0.02408091186386258,0.0
18625,0,0,8,0,0,0.0,0.0,0.05572582892170522,0.0,0.0
18739,0,0,8,0,0,0.0,0.0,0.05572582892170522,0.0,0.0
18892,0,8,0,0,0,0.0,0.05357621216180017,0.0,0.0,0.0
19183,6,0,0,0,0,0.02549177890130433,0.0,0.0,0.0,0.0
19250,0,0,12,0,0,0.0,0.0,0.08358874338255781,0.0,0.0
19271,0,0,0,6,0,0.0,0.0,0.0,0.02408091186386258,0.0
19476,0,0,31,0,0,0.0,0.0,0.21593758707160768,0.0,0.0
19581,0,0,86,0,0,0.0,0.0,0.599052660908331,0.0,0.0
19610,0,0,0,0,12,0.0,0.0,0.0,0.0,0.05157962604771116
19773,10,0,0,0,0,0.04248629816884055,0.0,0.0,0.0,0.0
19867,0,0,0,6,0,0.0,0.0,0.0,0.02408091186386258,0.0
20032,0,8,0,0,0,0.0,0.05357621216180017,0.0,0.0,0.0
20070,0,0,0,30,0,0.0,0.0,0.0,0.12040455931931289,0.0
20316,0,0,0,21,0,0.0,0.0,0.0,0.08428319152351901,0.0
20351,0,0,0,0,16,0.0,0.0,0.0,0.0,0.06877283473028153
20390,0,0,0,6,0,0.0,0.0,0.0,0.02408091186386258,0.0
20446,0,0,0,0,10,0.0,0.0,0.0,0.0,0.04298302170642596
20519,0,0,0,6,0,0.0,0.0,0.0,0.02408091186386258,0.0
