token_id,T0,T1,T2,T3,T4,T0%,T1%,T2%,T3%,T4%
68479,0,0,0,6,0,0.0,0.0,0.0,0.01452503147090152,0.0
68487,0,0,7,0,0,0.0,0.0,0.1257183908045977,0.0,0.0
68499,0,16,0,0,0,0.0,0.06647554946196352,0.0,0.0,0.0
68522,7,0,0,0,0,0.0343811394891945,0.0,0.0,0.0,0.0
68523,0,0,0,0,31,0.0,0.0,0.0,0.0,0.31955468508401197
68550,6,0,0,0,0,0.029469548133595286,0.0,0.0,0.0,0.0
68576,0,0,0,0,9,0.0,0.0,0.0,0.0,0.09277394083084219
68583,0,0,32,0,0,0.0,0.0,0.5747126436781609,0.0,0.0
68603,14,0,0,0,0,0.068762278978389,0.0,0.0,0.0,0.0
68604,0,95,0,0,0,0.0,0.3946985749304084,0.0,0.0,0.0
68607,0,0,0,0,12,0.0,0.0,0.0,0.0,0.12369858777445625
68613,147,0,0,0,0,0.7220039292730845,0.0,0.0,0.0,0.0
68614,6,0,0,0,0,0.029469548133595286,0.0,0.0,0.0,0.0
68640,6,0,0,0,0,0.029469548133595286,0.0,0.0,0.0,0.0
68671,0,0,7,0,0,0.0,0.0,0.1257183908045977,0.0,0.0
68688,0,254,0,0,0,0.0,1.055299347708671,0.0,0.0,0.0
68713,0,1114,0,773,0,0.0,4.62836013128921,0.0,1.8713082211678125,0.0
68715,0,0,0,6,0,0.0,0.0,0.0,0.01452503147090152,0.0
68719,0,20,0,0,0,0.0,0.0830944368274544,0.0,0.0,0.0
68731,0,0,0,29,0,0.0,0.0,0.0,0.07020431877602401,0.0
68751,13,0,0,0,0,0.06385068762278978,0.0,0.0,0.0,0.0
68760,0,0,0,6,0,0.0,0.0,0.0,0.01452503147090152,0.0
68785,0,7,0,0,0,0.0,0.02908305288960904,0.0,0.0,0.0
68819,0,0,0,0,197,0.0,0.0,0.0,0.0,2.0307184826306566
68848,9,0,0,0,0,0.04420432220039293,0.0,0.0,0.0,0.0
68908,0,0,0,0,12,0.0,0.0,0.0,0.0,0.12369858777445625
68983,0,0,0,32,0,0.0,0.0,0.0,0.07746683451147478,0.0
69023,277,0,0,157,0,1.3605108055009822,0.0,0.0,0.3800716568219231,0.0
69028,0,0,0,0,13,0.0,0.0,0.0,0.0,0.1340068034223276
69032,8,0,0,0,0,0.03929273084479371,0.0,0.0,0.0,0.0
69064,0,0,15,0,0,0.0,0.0,0.26939655172413796,0.0,0.0
69168,0,10,0,0,0,0.0,0.0415472184137272,0.0,0.0,0.0
69173,0,49,0,0,0,0.0,0.20358137022726328,0.0,0.0,0.0
69185,6,0,0,0,0,0.029469548133595286,0.0,0.0,0.0,0.0
69187,0,0,0,0,14,0.0,0.0,0.0,0.0,0.14431501907019895
69214,0,0,12,0,0,0.0,0.0,0.21551724137931033,0.0,0.0
69217,0,6,0,0,0,0.0,0.024928331048236323,0.0,0.0,0.0
69221,0,0,7,0,0,0.0,0.0,0.1257183908045977,0.0,0.0
69281,0,6,0,0,0,0.0,0.024928331048236323,0.0,0.0,0.0
69296,0,0,14,0,0,0.0,0.0,0.2514367816091954,0.0,0.0
69330,0,0,0,45,0,0.0,0.0,0.0,0.10893773603176139,0.0
69336,0,0,0,8,0,0.0,0.0,0.0,0.019366708627868694,0.0
